t,event_title,city,target_date,market_id,slug,question,outcomes,prices,volume,neg_risk,fc_gfs_c,fc_ecmwf_c,fc_icon_c
1788187733.7,Highest temperature in Madrid on September 2?,Madrid,2026-09-02,4018379,highest-temperature-in-madrid-on-september-2-2026-34c,Will the highest temperature in Madrid be 34°C on September 2?,"[""Yes"", ""No""]","[""0.01"", ""0.99""]",21,1,35.5,35.9,36.5
1788187733.7,Highest temperature in Madrid on September 2?,Madrid,2026-09-02,4018380,highest-temperature-in-madrid-on-september-2-2026-35c,Will the highest temperature in Madrid be 35°C on September 2?,"[""Yes"", ""No""]","[""0.03"", ""0.97""]",85.119997,1,35.5,35.9,36.5
1788187733.7,Highest temperature in Madrid on September 2?,Madrid,2026-09-02,4018381,highest-temperature-in-madrid-on-september-2-2026-36c,Will the highest temperature in Madrid be 36°C on September 2?,"[""Yes"", ""No""]","[""0.445"", ""0.555""]",239.279475,1,35.5,35.9,36.5
1788187733.7,Highest temperature in Madrid on September 2?,Madrid,2026-09-02,4018382,highest-temperature-in-madrid-on-september-2-2026-37c,Will the highest temperature in Madrid be 37°C on September 2?,"[""Yes"", ""No""]","[""0.455"", ""0.545""]",406.73069699999996,1,35.5,35.9,36.5
1788187733.7,Highest temperature in Madrid on September 2?,Madrid,2026-09-02,4018383,highest-temperature-in-madrid-on-september-2-2026-38c,Will the highest temperature in Madrid be 38°C on September 2?,"[""Yes"", ""No""]","[""0.065"", ""0.935""]",92.6,1,35.5,35.9,36.5
1788187733.7,Highest temperature in Madrid on September 2?,Madrid,2026-09-02,4018384,highest-temperature-in-madrid-on-september-2-2026-39c,Will the highest temperature in Madrid be 39°C on September 2?,"[""Yes"", ""No""]","[""0.0125"", ""0.9875""]",5,1,35.5,35.9,36.5
1788187733.7,Highest temperature in Madrid on September 2?,Madrid,2026-09-02,4018385,highest-temperature-in-madrid-on-september-2-2026-40c,Will the highest temperature in Madrid be 40°C on September 2?,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",41.760000000000005,1,35.5,35.9,36.5
1788187733.7,Highest temperature in Madrid on September 2?,Madrid,2026-09-02,4018386,highest-temperature-in-madrid-on-september-2-2026-41corhigher,Will the highest temperature in Madrid be 41°C or higher on September 2?,"[""Yes"", ""No""]","[""0.002"", ""0.998""]",41,1,35.5,35.9,36.5
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018387,highest-temperature-in-warsaw-on-september-2-2026-17corbelow,Will the highest temperature in Warsaw be 17°C or below on September 2?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",142.117,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018388,highest-temperature-in-warsaw-on-september-2-2026-18c,Will the highest temperature in Warsaw be 18°C on September 2?,"[""Yes"", ""No""]","[""0.0035"", ""0.9965""]",5,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018389,highest-temperature-in-warsaw-on-september-2-2026-19c,Will the highest temperature in Warsaw be 19°C on September 2?,"[""Yes"", ""No""]","[""0.015"", ""0.985""]",4.9948,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018390,highest-temperature-in-warsaw-on-september-2-2026-20c,Will the highest temperature in Warsaw be 20°C on September 2?,"[""Yes"", ""No""]","[""0.04"", ""0.96""]",,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018391,highest-temperature-in-warsaw-on-september-2-2026-21c,Will the highest temperature in Warsaw be 21°C on September 2?,"[""Yes"", ""No""]","[""0.1"", ""0.9""]",7.263156,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018392,highest-temperature-in-warsaw-on-september-2-2026-22c,Will the highest temperature in Warsaw be 22°C on September 2?,"[""Yes"", ""No""]","[""0.345"", ""0.655""]",185.957553,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018393,highest-temperature-in-warsaw-on-september-2-2026-23c,Will the highest temperature in Warsaw be 23°C on September 2?,"[""Yes"", ""No""]","[""0.45"", ""0.55""]",234.84750799999998,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018394,highest-temperature-in-warsaw-on-september-2-2026-24c,Will the highest temperature in Warsaw be 24°C on September 2?,"[""Yes"", ""No""]","[""0.09"", ""0.91""]",,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018395,highest-temperature-in-warsaw-on-september-2-2026-25c,Will the highest temperature in Warsaw be 25°C on September 2?,"[""Yes"", ""No""]","[""0.04"", ""0.96""]",8.132,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018396,highest-temperature-in-warsaw-on-september-2-2026-26c,Will the highest temperature in Warsaw be 26°C on September 2?,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",59.037,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Warsaw on September 2?,Warsaw,2026-09-02,4018397,highest-temperature-in-warsaw-on-september-2-2026-27corhigher,Will the highest temperature in Warsaw be 27°C or higher on September 2?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",132.231,1,22.9,20.4,21.8
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018398,highest-temperature-in-taipei-on-september-2-2026-28corbelow,Will the highest temperature in Taipei be 28°C or below on September 2?,"[""Yes"", ""No""]","[""0.019"", ""0.981""]",103.083,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018399,highest-temperature-in-taipei-on-september-2-2026-29c,Will the highest temperature in Taipei be 29°C on September 2?,"[""Yes"", ""No""]","[""0.055"", ""0.945""]",30.44405,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018400,highest-temperature-in-taipei-on-september-2-2026-30c,Will the highest temperature in Taipei be 30°C on September 2?,"[""Yes"", ""No""]","[""0.085"", ""0.915""]",24.36,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018401,highest-temperature-in-taipei-on-september-2-2026-31c,Will the highest temperature in Taipei be 31°C on September 2?,"[""Yes"", ""No""]","[""0.08"", ""0.92""]",,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018402,highest-temperature-in-taipei-on-september-2-2026-32c,Will the highest temperature in Taipei be 32°C on September 2?,"[""Yes"", ""No""]","[""0.085"", ""0.915""]",46.522914,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018403,highest-temperature-in-taipei-on-september-2-2026-33c,Will the highest temperature in Taipei be 33°C on September 2?,"[""Yes"", ""No""]","[""0.255"", ""0.745""]",94.6895,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018404,highest-temperature-in-taipei-on-september-2-2026-34c,Will the highest temperature in Taipei be 34°C on September 2?,"[""Yes"", ""No""]","[""0.28"", ""0.72""]",153.265308,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018405,highest-temperature-in-taipei-on-september-2-2026-35c,Will the highest temperature in Taipei be 35°C on September 2?,"[""Yes"", ""No""]","[""0.185"", ""0.815""]",50.136665,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018406,highest-temperature-in-taipei-on-september-2-2026-36c,Will the highest temperature in Taipei be 36°C on September 2?,"[""Yes"", ""No""]","[""0.045"", ""0.955""]",5.0505,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018407,highest-temperature-in-taipei-on-september-2-2026-37c,Will the highest temperature in Taipei be 37°C on September 2?,"[""Yes"", ""No""]","[""0.008"", ""0.992""]",85.39,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Taipei on September 2?,Taipei,2026-09-02,4018408,highest-temperature-in-taipei-on-september-2-2026-38corhigher,Will the highest temperature in Taipei be 38°C or higher on September 2?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",226.015,1,32.8,31.7,32.6
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018409,highest-temperature-in-chongqing-on-september-2-2026-28corbelow,Will the highest temperature in Chongqing be 28°C or below on September 2?,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",239.99099999999999,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018410,highest-temperature-in-chongqing-on-september-2-2026-29c,Will the highest temperature in Chongqing be 29°C on September 2?,"[""Yes"", ""No""]","[""0.005"", ""0.995""]",139.994,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018411,highest-temperature-in-chongqing-on-september-2-2026-30c,Will the highest temperature in Chongqing be 30°C on September 2?,"[""Yes"", ""No""]","[""0.025"", ""0.975""]",47,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018412,highest-temperature-in-chongqing-on-september-2-2026-31c,Will the highest temperature in Chongqing be 31°C on September 2?,"[""Yes"", ""No""]","[""0.08"", ""0.92""]",7,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018413,highest-temperature-in-chongqing-on-september-2-2026-32c,Will the highest temperature in Chongqing be 32°C on September 2?,"[""Yes"", ""No""]","[""0.045"", ""0.955""]",23.99368,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018414,highest-temperature-in-chongqing-on-september-2-2026-33c,Will the highest temperature in Chongqing be 33°C on September 2?,"[""Yes"", ""No""]","[""0.13"", ""0.87""]",2,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018415,highest-temperature-in-chongqing-on-september-2-2026-34c,Will the highest temperature in Chongqing be 34°C on September 2?,"[""Yes"", ""No""]","[""0.21"", ""0.79""]",4.837836,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018416,highest-temperature-in-chongqing-on-september-2-2026-35c,Will the highest temperature in Chongqing be 35°C on September 2?,"[""Yes"", ""No""]","[""0.315"", ""0.685""]",95,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018417,highest-temperature-in-chongqing-on-september-2-2026-36c,Will the highest temperature in Chongqing be 36°C on September 2?,"[""Yes"", ""No""]","[""0.185"", ""0.815""]",,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018418,highest-temperature-in-chongqing-on-september-2-2026-37c,Will the highest temperature in Chongqing be 37°C on September 2?,"[""Yes"", ""No""]","[""0.075"", ""0.925""]",20,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Chongqing on September 2?,Chongqing,2026-09-02,4018419,highest-temperature-in-chongqing-on-september-2-2026-38corhigher,Will the highest temperature in Chongqing be 38°C or higher on September 2?,"[""Yes"", ""No""]","[""0.05"", ""0.95""]",168.544883,1,34.9,32.4,35.0
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018420,highest-temperature-in-beijing-on-september-2-2026-25corbelow,Will the highest temperature in Beijing be 25°C or below on September 2?,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",5,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018421,highest-temperature-in-beijing-on-september-2-2026-26c,Will the highest temperature in Beijing be 26°C on September 2?,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",79.997,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018422,highest-temperature-in-beijing-on-september-2-2026-27c,Will the highest temperature in Beijing be 27°C on September 2?,"[""Yes"", ""No""]","[""0.025"", ""0.975""]",,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018423,highest-temperature-in-beijing-on-september-2-2026-28c,Will the highest temperature in Beijing be 28°C on September 2?,"[""Yes"", ""No""]","[""0.07"", ""0.93""]",,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018424,highest-temperature-in-beijing-on-september-2-2026-29c,Will the highest temperature in Beijing be 29°C on September 2?,"[""Yes"", ""No""]","[""0.13"", ""0.87""]",55.432204000000006,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018425,highest-temperature-in-beijing-on-september-2-2026-30c,Will the highest temperature in Beijing be 30°C on September 2?,"[""Yes"", ""No""]","[""0.275"", ""0.725""]",84.95694,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018426,highest-temperature-in-beijing-on-september-2-2026-31c,Will the highest temperature in Beijing be 31°C on September 2?,"[""Yes"", ""No""]","[""0.325"", ""0.675""]",148.561669,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018427,highest-temperature-in-beijing-on-september-2-2026-32c,Will the highest temperature in Beijing be 32°C on September 2?,"[""Yes"", ""No""]","[""0.145"", ""0.855""]",74.48,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018428,highest-temperature-in-beijing-on-september-2-2026-33c,Will the highest temperature in Beijing be 33°C on September 2?,"[""Yes"", ""No""]","[""0.04"", ""0.96""]",33.309765999999996,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018429,highest-temperature-in-beijing-on-september-2-2026-34c,Will the highest temperature in Beijing be 34°C on September 2?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",5,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Beijing on September 2?,Beijing,2026-09-02,4018430,highest-temperature-in-beijing-on-september-2-2026-35corhigher,Will the highest temperature in Beijing be 35°C or higher on September 2?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",5,1,31.1,29.2,30.8
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018431,highest-temperature-in-wuhan-on-september-2-2026-23corbelow,Will the highest temperature in Wuhan be 23°C or below on September 2?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",330.99100000000004,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018432,highest-temperature-in-wuhan-on-september-2-2026-24c,Will the highest temperature in Wuhan be 24°C on September 2?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",330.997,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018433,highest-temperature-in-wuhan-on-september-2-2026-25c,Will the highest temperature in Wuhan be 25°C on September 2?,"[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",615.8763,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018434,highest-temperature-in-wuhan-on-september-2-2026-26c,Will the highest temperature in Wuhan be 26°C on September 2?,"[""Yes"", ""No""]","[""0.02"", ""0.98""]",245.32,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018435,highest-temperature-in-wuhan-on-september-2-2026-27c,Will the highest temperature in Wuhan be 27°C on September 2?,"[""Yes"", ""No""]","[""0.035"", ""0.965""]",20,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018436,highest-temperature-in-wuhan-on-september-2-2026-28c,Will the highest temperature in Wuhan be 28°C on September 2?,"[""Yes"", ""No""]","[""0.095"", ""0.905""]",10.2,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018437,highest-temperature-in-wuhan-on-september-2-2026-29c,Will the highest temperature in Wuhan be 29°C on September 2?,"[""Yes"", ""No""]","[""0.275"", ""0.725""]",729.3657039999999,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018438,highest-temperature-in-wuhan-on-september-2-2026-30c,Will the highest temperature in Wuhan be 30°C on September 2?,"[""Yes"", ""No""]","[""0.375"", ""0.625""]",129.609982,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018439,highest-temperature-in-wuhan-on-september-2-2026-31c,Will the highest temperature in Wuhan be 31°C on September 2?,"[""Yes"", ""No""]","[""0.185"", ""0.815""]",276.04762800000003,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018440,highest-temperature-in-wuhan-on-september-2-2026-32c,Will the highest temperature in Wuhan be 32°C on September 2?,"[""Yes"", ""No""]","[""0.065"", ""0.935""]",16.903328000000002,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Wuhan on September 2?,Wuhan,2026-09-02,4018441,highest-temperature-in-wuhan-on-september-2-2026-33corhigher,Will the highest temperature in Wuhan be 33°C or higher on September 2?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",25,1,30.0,28.2,28.9
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018448,highest-temperature-in-chengdu-on-september-2-2026-28corbelow,Will the highest temperature in Chengdu be 28°C or below on September 2?,"[""Yes"", ""No""]","[""0.01"", ""0.99""]",318.05,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018451,highest-temperature-in-chengdu-on-september-2-2026-29c,Will the highest temperature in Chengdu be 29°C on September 2?,"[""Yes"", ""No""]","[""0.01"", ""0.99""]",161,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018452,highest-temperature-in-chengdu-on-september-2-2026-30c,Will the highest temperature in Chengdu be 30°C on September 2?,"[""Yes"", ""No""]","[""0.035"", ""0.965""]",249.35000000000002,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018453,highest-temperature-in-chengdu-on-september-2-2026-31c,Will the highest temperature in Chengdu be 31°C on September 2?,"[""Yes"", ""No""]","[""0.04"", ""0.96""]",172.78503999999998,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018454,highest-temperature-in-chengdu-on-september-2-2026-32c,Will the highest temperature in Chengdu be 32°C on September 2?,"[""Yes"", ""No""]","[""0.07"", ""0.93""]",272.597813,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018455,highest-temperature-in-chengdu-on-september-2-2026-33c,Will the highest temperature in Chengdu be 33°C on September 2?,"[""Yes"", ""No""]","[""0.185"", ""0.815""]",,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018456,highest-temperature-in-chengdu-on-september-2-2026-34c,Will the highest temperature in Chengdu be 34°C on September 2?,"[""Yes"", ""No""]","[""0.33"", ""0.67""]",27.378376,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018457,highest-temperature-in-chengdu-on-september-2-2026-35c,Will the highest temperature in Chengdu be 35°C on September 2?,"[""Yes"", ""No""]","[""0.325"", ""0.675""]",252.529334,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018458,highest-temperature-in-chengdu-on-september-2-2026-36c,Will the highest temperature in Chengdu be 36°C on September 2?,"[""Yes"", ""No""]","[""0.08"", ""0.92""]",172.99563999999998,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018459,highest-temperature-in-chengdu-on-september-2-2026-37c,Will the highest temperature in Chengdu be 37°C on September 2?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",268.55,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Chengdu on September 2?,Chengdu,2026-09-02,4018460,highest-temperature-in-chengdu-on-september-2-2026-38corhigher,Will the highest temperature in Chengdu be 38°C or higher on September 2?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",660.26,1,32.5,33.1,33.4
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018461,highest-temperature-in-shenzhen-on-september-2-2026-24corbelow,Will the highest temperature in Shenzhen be 24°C or below on September 2?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",230.0165,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018462,highest-temperature-in-shenzhen-on-september-2-2026-25c,Will the highest temperature in Shenzhen be 25°C on September 2?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",330.997,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018463,highest-temperature-in-shenzhen-on-september-2-2026-26c,Will the highest temperature in Shenzhen be 26°C on September 2?,"[""Yes"", ""No""]","[""0.007"", ""0.993""]",194.20600000000002,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018464,highest-temperature-in-shenzhen-on-september-2-2026-27c,Will the highest temperature in Shenzhen be 27°C on September 2?,"[""Yes"", ""No""]","[""0.0705"", ""0.9295""]",109.78918999999999,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018465,highest-temperature-in-shenzhen-on-september-2-2026-28c,Will the highest temperature in Shenzhen be 28°C on September 2?,"[""Yes"", ""No""]","[""0.09"", ""0.91""]",31.502384,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018466,highest-temperature-in-shenzhen-on-september-2-2026-29c,Will the highest temperature in Shenzhen be 29°C on September 2?,"[""Yes"", ""No""]","[""0.215"", ""0.785""]",4.166665,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018467,highest-temperature-in-shenzhen-on-september-2-2026-30c,Will the highest temperature in Shenzhen be 30°C on September 2?,"[""Yes"", ""No""]","[""0.295"", ""0.705""]",84.33966299999999,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018468,highest-temperature-in-shenzhen-on-september-2-2026-31c,Will the highest temperature in Shenzhen be 31°C on September 2?,"[""Yes"", ""No""]","[""0.235"", ""0.765""]",66.919538,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018469,highest-temperature-in-shenzhen-on-september-2-2026-32c,Will the highest temperature in Shenzhen be 32°C on September 2?,"[""Yes"", ""No""]","[""0.095"", ""0.905""]",,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018470,highest-temperature-in-shenzhen-on-september-2-2026-33c,Will the highest temperature in Shenzhen be 33°C on September 2?,"[""Yes"", ""No""]","[""0.035"", ""0.965""]",322.48999999999995,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Shenzhen on September 2?,Shenzhen,2026-09-02,4018471,highest-temperature-in-shenzhen-on-september-2-2026-34corhigher,Will the highest temperature in Shenzhen be 34°C or higher on September 2?,"[""Yes"", ""No""]","[""0.007"", ""0.993""]",110,1,30.2,31.4,28.2
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018472,highest-temperature-in-moscow-on-september-2-2026-15corbelow,Will the highest temperature in Moscow be 15°C or below on September 2?,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",5,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018473,highest-temperature-in-moscow-on-september-2-2026-16c,Will the highest temperature in Moscow be 16°C on September 2?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",5,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018474,highest-temperature-in-moscow-on-september-2-2026-17c,Will the highest temperature in Moscow be 17°C on September 2?,"[""Yes"", ""No""]","[""0.02"", ""0.98""]",106.9773,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018475,highest-temperature-in-moscow-on-september-2-2026-18c,Will the highest temperature in Moscow be 18°C on September 2?,"[""Yes"", ""No""]","[""0.035"", ""0.965""]",64.1554,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018476,highest-temperature-in-moscow-on-september-2-2026-19c,Will the highest temperature in Moscow be 19°C on September 2?,"[""Yes"", ""No""]","[""0.125"", ""0.875""]",22.471909,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018477,highest-temperature-in-moscow-on-september-2-2026-20c,Will the highest temperature in Moscow be 20°C on September 2?,"[""Yes"", ""No""]","[""0.305"", ""0.695""]",7.33,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018478,highest-temperature-in-moscow-on-september-2-2026-21c,Will the highest temperature in Moscow be 21°C on September 2?,"[""Yes"", ""No""]","[""0.32"", ""0.68""]",27.645159,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018479,highest-temperature-in-moscow-on-september-2-2026-22c,Will the highest temperature in Moscow be 22°C on September 2?,"[""Yes"", ""No""]","[""0.18"", ""0.82""]",39.166662,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018480,highest-temperature-in-moscow-on-september-2-2026-23c,Will the highest temperature in Moscow be 23°C on September 2?,"[""Yes"", ""No""]","[""0.045"", ""0.955""]",,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018481,highest-temperature-in-moscow-on-september-2-2026-24c,Will the highest temperature in Moscow be 24°C on September 2?,"[""Yes"", ""No""]","[""0.025"", ""0.975""]",,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Moscow on September 2?,Moscow,2026-09-02,4018482,highest-temperature-in-moscow-on-september-2-2026-25corhigher,Will the highest temperature in Moscow be 25°C or higher on September 2?,"[""Yes"", ""No""]","[""0.02"", ""0.98""]",79.9898,1,23.4,21.3,20.9
1788187733.7,Highest temperature in Istanbul on September 2?,Istanbul,2026-09-02,4018483,highest-temperature-in-istanbul-on-september-2-2026-22corbelow,Will the highest temperature in Istanbul be 22°C or below on September 2?,"[""Yes"", ""No""]","[""0.007"", ""0.993""]",34.25,1,29.9,28.2,28.6
1788187733.7,Highest temperature in Istanbul on September 2?,Istanbul,2026-09-02,4018484,highest-temperature-in-istanbul-on-september-2-2026-23c,Will the highest temperature in Istanbul be 23°C on September 2?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",45.239799999999995,1,29.9,28.2,28.6
1788187733.7,Highest temperature in Istanbul on September 2?,Istanbul,2026-09-02,4018485,highest-temperature-in-istanbul-on-september-2-2026-24c,Will the highest temperature in Istanbul be 24°C on September 2?,"[""Yes"", ""No""]","[""0.006"", ""0.994""]",58,1,29.9,28.2,28.6
